2019-07-15 12:27:44.951309 +0200 CEST m=+59.821720221,9821,16128.487069
2019-07-15 12:27:45.2055 +0200 CEST m=+60.075909212,5836,16084.313305
2019-07-15 12:27:45.462183 +0200 CEST m=+60.332590303,6694,16044.183761
2019-07-15 12:27:45.720669 +0200 CEST m=+60.591075590,7437,16007.557447
2019-07-15 12:27:45.974648 +0200 CEST m=+60.845053162,6434,15966.991525
2019-07-15 12:27:46.231517 +0200 CEST m=+61.101920634,6737,15928.046414
2019-07-15 12:27:46.486305 +0200 CEST m=+61.356706881,10938,15907.079832
2019-07-15 12:27:46.740783 +0200 CEST m=+61.611182912,8960,15878.012552
2019-07-15 12:27:46.998042 +0200 CEST m=+61.868440370,5222,15833.612500
2019-07-15 12:27:47.250654 +0200 CEST m=+62.121051248,4366,15786.029046
2019-07-15 12:27:47.505993 +0200 CEST m=+62.376388104,4115,15737.801653
2019-07-15 12:27:47.760601 +0200 CEST m=+62.630995064,4694,15692.353909
2019-07-15 12:27:48.019388 +0200 CEST m=+62.889780408,3100,15640.745902
2019-07-15 12:27:48.27471 +0200 CEST m=+63.145101317,8291,15610.746939
2019-07-15 12:27:48.530794 +0200 CEST m=+63.401183119,22801,15639.975610
2019-07-15 12:27:48.783566 +0200 CEST m=+63.653953591,28049,15690.214575
2019-07-15 12:27:49.039022 +0200 CEST m=+63.909408372,27937,15739.596774
2019-07-15 12:27:49.295798 +0200 CEST m=+64.166182624,13053,15728.807229
2019-07-15 12:27:49.553422 +0200 CEST m=+64.423805155,9211,15702.736000
2019-07-15 12:27:49.80538 +0200 CEST m=+64.675761289,9982,15679.944223
2019-07-15 12:27:50.062626 +0200 CEST m=+64.933005731,7527,15647.591270
2019-07-15 12:27:50.319692 +0200 CEST m=+65.190070242,5415,15607.146245
2019-07-15 12:27:50.572275 +0200 CEST m=+65.442652535,4768,15564.472441
2019-07-15 12:27:50.828258 +0200 CEST m=+65.698633536,5327,15524.325490
2019-07-15 12:27:51.083294 +0200 CEST m=+65.953667764,4138,15479.847656
2019-07-15 12:27:51.335403 +0200 CEST m=+66.205775981,3164,15431.926070
2019-07-15 12:27:51.59277 +0200 CEST m=+66.463140814,5930,15395.096899
2019-07-15 12:27:51.851789 +0200 CEST m=+66.722157951,6508,15360.783784
2019-07-15 12:27:52.105618 +0200 CEST m=+66.975986336,8843,15335.715385
2019-07-15 12:27:52.36197 +0200 CEST m=+67.232336215,9278,15312.505747
2019-07-15 12:27:52.618141 +0200 CEST m=+67.488505881,6541,15279.026718
2019-07-15 12:27:52.872185 +0200 CEST m=+67.742547873,5011,15239.984791
2019-07-15 12:27:53.128972 +0200 CEST m=+67.999333785,4508,15199.333333
2019-07-15 12:27:53.384379 +0200 CEST m=+68.254739659,4932,15160.588679
2019-07-15 12:27:53.63499 +0200 CEST m=+68.505348458,4688,15121.218045
2019-07-15 12:27:53.893936 +0200 CEST m=+68.764293378,5229,15084.168539
2019-07-15 12:27:54.148982 +0200 CEST m=+69.019338080,4782,15045.727612
2019-07-15 12:27:54.404381 +0200 CEST m=+69.274734710,3625,15003.271375
2019-07-15 12:27:54.661879 +0200 CEST m=+69.532231393,3888,14962.103704
2019-07-15 12:27:54.913663 +0200 CEST m=+69.784013999,6428,14930.612546
