2019-07-17 10:36:45.251605 +0200 CEST m=+51.326059875,12411,4264.135678
2019-07-17 10:36:45.509403 +0200 CEST m=+51.583856949,7530,4280.465000
2019-07-17 10:36:45.761518 +0200 CEST m=+51.835970015,8230,4300.114428
2019-07-17 10:36:46.020248 +0200 CEST m=+52.094699030,10716,4331.876238
2019-07-17 10:36:46.273805 +0200 CEST m=+52.348254614,1359,4317.231527
2019-07-17 10:36:46.525255 +0200 CEST m=+52.599703257,1281,4302.348039
2019-07-17 10:36:46.787295 +0200 CEST m=+52.861742493,1184,4287.136585
2019-07-17 10:36:47.049333 +0200 CEST m=+53.123778378,2443,4278.184466
2019-07-17 10:36:47.3033 +0200 CEST m=+53.377744781,445,4259.666667
2019-07-17 10:36:47.564205 +0200 CEST m=+53.638647797,255,4240.413462
2019-07-17 10:36:47.819906 +0200 CEST m=+53.894347973,524,4222.631579
2019-07-17 10:36:48.071843 +0200 CEST m=+54.146283953,308,4203.990476
2019-07-17 10:36:48.329006 +0200 CEST m=+54.403445059,217,4185.094787
2019-07-17 10:36:48.583777 +0200 CEST m=+54.658215333,171,4166.160377
2019-07-17 10:36:48.841333 +0200 CEST m=+54.915770040,109,4147.112676
2019-07-17 10:36:49.097008 +0200 CEST m=+55.171443528,99,4128.196262
2019-07-17 10:36:49.349982 +0200 CEST m=+55.424415978,4842,4131.516279
2019-07-17 10:36:49.606748 +0200 CEST m=+55.681180889,3944,4130.648148
2019-07-17 10:36:49.859377 +0200 CEST m=+55.933808716,816,4115.373272
2019-07-17 10:36:50.116049 +0200 CEST m=+56.190478876,4650,4117.825688
2019-07-17 10:36:50.373368 +0200 CEST m=+56.447797376,1283,4104.881279
2019-07-17 10:36:50.626355 +0200 CEST m=+56.700782132,612,4089.004545
2019-07-17 10:36:50.885054 +0200 CEST m=+56.959480001,1267,4076.235294
2019-07-17 10:36:51.135629 +0200 CEST m=+57.210054337,1468,4064.486486
2019-07-17 10:36:51.396361 +0200 CEST m=+57.470785189,1037,4050.910314
2019-07-17 10:36:51.649917 +0200 CEST m=+57.724339086,751,4036.178571
2019-07-17 10:36:51.905097 +0200 CEST m=+57.979517965,121,4018.777778
2019-07-17 10:36:52.161139 +0200 CEST m=+58.235558866,109,4001.477876
2019-07-17 10:36:52.415819 +0200 CEST m=+58.490237599,95,3984.268722
2019-07-17 10:36:52.67135 +0200 CEST m=+58.745766894,1531,3973.508772
2019-07-17 10:36:52.925933 +0200 CEST m=+59.000349070,556,3958.585153
2019-07-17 10:36:53.182388 +0200 CEST m=+59.256802916,132,3941.947826
2019-07-17 10:36:53.437553 +0200 CEST m=+59.511966143,106,3925.341991
2019-07-17 10:36:53.691227 +0200 CEST m=+59.765638682,100,3908.853448
2019-07-17 10:36:53.946912 +0200 CEST m=+60.021322919,6198,3918.678112
2019-07-17 10:36:54.205361 +0200 CEST m=+60.279770717,9586,3942.897436
2019-07-17 10:36:54.455636 +0200 CEST m=+60.530043861,4777,3946.446809
2019-07-17 10:36:54.712765 +0200 CEST m=+60.787172080,7479,3961.415254
2019-07-17 10:36:54.966004 +0200 CEST m=+61.040409402,10818,3990.345992
2019-07-17 10:36:55.227159 +0200 CEST m=+61.301563025,8522,4009.386555
2019-07-17 10:36:55.482856 +0200 CEST m=+61.557258770,6648,4020.426778
2019-07-17 10:36:55.734016 +0200 CEST m=+61.808417601,1966,4011.866667
2019-07-17 10:36:55.992384 +0200 CEST m=+62.066784103,876,3998.854772
2019-07-17 10:36:56.247649 +0200 CEST m=+62.322048630,903,3986.061983
2019-07-17 10:36:56.499951 +0200 CEST m=+62.574348770,3576,3984.374486
2019-07-17 10:36:56.757853 +0200 CEST m=+62.832250068,7415,3998.434426
2019-07-17 10:36:57.010127 +0200 CEST m=+63.084522269,5458,4004.391837
